1	   0.0043	   0.0245	   0.0020	   -1.6120	   -1.9967	   0.2250	   9986.4386	   872.6115	   1489.8698	   9986.4343	   872.5870	   	   1489.8678
2	   0.0034	   0.0310	   0.0017	   -1.6742	   -1.9486	   0.1710	   9986.4336	   882.6145	   1489.8645	   9986.4302	   882.5835	   	   1489.8628
3	   0.0037	   0.0212	   0.0015	   -1.7074	   -1.9014	   0.1710	   9986.4304	   888.6163	   1489.8613	   9986.4267	   888.5951	   	   1489.8597
4	   0.0018	   0.0222	   0.0028	   -1.7622	   -1.8846	   0.1700	   9986.4272	   894.6181	   1489.8580	   9986.4254	   894.5959	   	   1489.8552
5	   0.0022	   0.0241	   0.0030	   -1.8200	   -1.8277	   0.1700	   9986.4229	   902.6206	   1489.8535	   9986.4207	   902.5964	   	   1489.8505
6	   0.0018	   0.0080	   0.0037	   -1.8788	   -1.7763	   0.1780	   9986.4188	   910.6231	   1489.8487	   9986.4171	   910.6151	   	   1489.8450
7	   0.0016	   0.0155	   0.0026	   -1.9248	   -1.7324	   0.0680	   9986.4149	   918.6257	   1489.8440	   9986.4133	   918.6102	   	   1489.8414
8	   0.0031	   0.0060	   0.0015	   -1.9338	   -1.6862	   0.0700	   9986.4129	   922.6270	   1489.8417	   9986.4098	   922.6210	   	   1489.8403
9	   0.0017	   0.0088	   0.0042	   -1.9943	   -1.6774	   0.0650	   9986.4108	   926.6282	   1489.8396	   9986.4090	   926.6195	   	   1489.8353
10	   0.0024	   0.0107	   0.0018	   -1.9906	   -1.6433	   0.0710	   9986.4086	   930.6294	   1489.8375	   9986.4062	   930.6187	   	   1489.8356
11	   0.0017	   0.0101	   0.0041	   -2.0418	   -1.6232	   0.0660	   9986.4062	   934.6305	   1489.8355	   9986.4046	   934.6205	   	   1489.8314
12	   0.0027	   0.0206	   0.0016	   -2.0389	   -1.5851	   0.0750	   9986.4038	   938.6317	   1489.8335	   9986.4012	   938.6110	   	   1489.8319
13	   0.0009	   0.0408	   0.0014	   -2.0688	   -1.5826	   0.0650	   9986.4013	   942.6328	   1489.8316	   9986.4004	   942.5920	   	   1489.8301
14	   0.0019	   0.0247	   0.0031	   -2.1044	   -1.5333	   0.0670	   9986.3988	   946.6339	   1489.8297	   9986.3969	   946.6092	   	   1489.8266
15	   0.0034	   0.0037	   0.0029	   -2.1152	   -1.4778	   0.0670	   9986.3962	   950.6351	   1489.8278	   9986.3928	   950.6313	   	   1489.8249
16	   0.0016	   0.0052	   0.0035	   -2.1458	   -1.4680	   0.0720	   9986.3936	   954.6362	   1489.8259	   9986.3920	   954.6310	   	   1489.8224
17	   0.0013	   0.0126	   0.0020	   -2.1526	   -1.4426	   0.0750	   9986.3911	   958.6374	   1489.8240	   9986.3898	   958.6248	   	   1489.8220
18	   0.0016	   0.0246	   0.0054	   -2.2219	   -1.4114	   0.0720	   9986.3886	   962.6386	   1489.8221	   9986.3869	   962.6140	   	   1489.8167
19	   0.0025	   0.0232	   0.0023	   -2.2051	   -1.3707	   0.0580	   9986.3861	   966.6397	   1489.8203	   9986.3836	   966.6166	   	   1489.8180
20	   0.0022	   0.0229	   0.0019	   -2.2215	   -1.3440	   0.0690	   9986.3836	   970.6409	   1489.8185	   9986.3815	   970.6180	   	   1489.8166
21	   0.0033	   0.0204	   0.0026	   -2.2482	   -1.2992	   0.0640	   9986.3812	   974.6419	   1489.8168	   9986.3778	   974.6216	   	   1489.8142
22	   0.0033	   0.0137	   0.0025	   -2.2648	   -1.2686	   0.0730	   9986.3787	   978.6430	   1489.8151	   9986.3755	   978.6293	   	   1489.8126
23	   0.0020	   0.0235	   0.0031	   -2.2954	   -1.2557	   0.0560	   9986.3763	   982.6440	   1489.8135	   9986.3742	   982.6206	   	   1489.8104
24	   0.0021	   0.0251	   0.0033	   -2.3082	   -1.2396	   0.0580	   9986.3750	   984.6446	   1489.8127	   9986.3729	   984.6194	   	   1489.8094
25	   0.0015	   0.0125	   0.0033	   -2.3118	   -1.2288	   0.0580	   9986.3737	   986.6450	   1489.8119	   9986.3723	   986.6326	   	   1489.8085
26	   0.0024	   0.0244	   0.0020	   -2.3109	   -1.2053	   0.0570	   9986.3725	   988.6455	   1489.8111	   9986.3701	   988.6211	   	   1489.8091
27	   0.0021	   0.0145	   0.0028	   -2.3242	   -1.1899	   0.0570	   9986.3712	   990.6460	   1489.8103	   9986.3690	   990.6315	   	   1489.8076
28	   0.0016	   0.0103	   0.0033	   -2.3461	   -1.1626	   0.0550	   9986.3685	   994.6470	   1489.8088	   9986.3669	   994.6367	   	   1489.8055
29	   0.0034	   0.0176	   0.0041	   -2.3684	   -1.1267	   0.0570	   9986.3671	   996.6474	   1489.8080	   9986.3638	   996.6298	   	   1489.8040
30	   0.0016	   0.0095	   0.0015	   -2.3508	   -1.1129	   0.0580	   9986.3644	   1000.6483	   1489.8066	   9986.3628	   1000.6389	   	   1489.8051
31	   0.0029	   0.0211	   0.0034	   -2.3963	   -1.0657	   0.0610	   9986.3615	   1004.6492	   1489.8051	   9986.3587	   1004.6281	   	   1489.8017
32	   0.0035	   0.0118	   0.0035	   -2.4102	   -1.0208	   0.0550	   9986.3587	   1008.6501	   1489.8037	   9986.3551	   1008.6383	   	   1489.8001
33	   0.0024	   0.0188	   0.0030	   -2.4161	   -1.0178	   0.0570	   9986.3572	   1010.6506	   1489.8030	   9986.3548	   1010.6318	   	   1489.7999
34	   0.0035	   0.0196	   0.0031	   -2.4340	   -0.9696	   0.0550	   9986.3543	   1014.6515	   1489.8016	   9986.3508	   1014.6318	   	   1489.7984
